CodeBERT_Prediction,CodeT5_Prediction,MulaRec_Prediction,Correct_Model_Names,Correct_API_Sequence,CodeBERT_Achievement_Rate,CodeT5_Achievement_Rate,MulaRec_Achievement_Rate,CodeBERT_Head_API_Rate,CodeT5_Head_API_Rate,MulaRec_Head_API_Rate
"['vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelementsenumer']","['vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.']","['vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.addelement']",MulaRec,"['vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.elements', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'vector.addelement']",0.0,0.0,0.9990982523448784,0.9411764705882353,0.96,1.0
"['utils.sum', 'utils.eq', 'utils.maxindex', 'utils.maxindex', 'random.nextint', 'utils.gr']","['system.arraycopy', 'utils.maxindex', 'utils.eq', 'utils.sum', 'utils.maxindex', 'utils.gr', 'utils.maxindex', 'utils.gr']","['utils.sum', 'utils.maxindex', 'utils.eq', 'random.nextint', 'utils.gr', 'utils.maxindex', 'utils.gr']",MulaRec,"['utils.sum', 'utils.maxindex', 'utils.eq', 'random.nextint', 'utils.gr', 'utils.maxindex', 'utils.gr']",0.942642763637384,0.9041898659046238,0.9994908345024125,0.16666666666666666,0.125,0.14285714285714285
"['classdoc.isinterface', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename']","['classdoc.isinterface', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'classdoc.isenum', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'classdoc.isenum', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackag']","['classdoc.isinterface', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'classdoc.isannotationtype', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'classdoc.isenum', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename']",MulaRec,"['classdoc.isinterface', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'classdoc.isannotationtype', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'classdoc.isenum', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename', 'configuration.gettext', 'classdoc.containingpackage', 'util.getpackagename']",0.8408964152537145,0.0,0.0,0.0,0.0,0.0
"['cell.getsouth', 'cell.getwest', 'cell.getsouth']","['cell.getwest', 'cell.isboundary', 'cell.getwest', 'cell.isboundary', 'cell.getwest', 'cell.isboundary']","['cell.getwest', 'cell.getnorth', 'cell.getsouth']",MulaRec,"['cell.getwest', 'cell.getnorth', 'cell.getsouth']",0.0,0.0,0.0,0.0,0.0,0.0
"['dataoutputstream.writeshort', 'dataoutputstream.writeshort', 'dataoutputstream.writebyte', 'dataoutputstream.flush', 'dataoutputstream.close']","['dataoutputstream.writeshort', 'dataoutputstream.writebyte', 'dataoutputstream.writeshort', 'image.getwidth', 'image.getheight', 'dataoutputstream.writeshort', 'image.getcolor', 'dataoutputstream.writebyte', 'dataoutputstream.writeshort', 'image.getcolor', 'dataoutputstream.writebyte', 'image.getheight', 'image.getwidth', 'image.getcolor', 'dataoutputstream.writeshort', 'image.getcolor', 'dataoutputstream.writeshort', 'image.getcolordataoutput']","['dataoutputstream.writeshort', 'dataoutputstream.writebyte', 'dataoutputstream.writeshort', 'image.getwidth', 'dataoutputstream.writeshort', 'image.getheight', 'dataoutputstream.writeshort', 'dataoutputstream.writebyte', 'image.getheight', 'image.getwidth', 'image.getcolor', 'dataoutputstream.writebyte', 'dataoutputstream.close']",MulaRec,"['dataoutputstream.writeshort', 'dataoutputstream.writebyte', 'dataoutputstream.writeshort', 'image.getwidth', 'dataoutputstream.writeshort', 'image.getheight', 'dataoutputstream.writeshort', 'dataoutputstream.writebyte', 'image.getheight', 'image.getwidth', 'image.getcolor', 'dataoutputstream.writebyte', 'dataoutputstream.close']",0.7954108156536541,0.0,1.0,0.0,0.1111111111111111,0.15384615384615385
"['class.forname', 'drivermanager.getconnection', 'connection.preparestatement', 'preparedstatement.executequery', 'resultset.next', 'resultset.getstring', 'resultset.getint', 'resultset.getstring', 'connection.close']","['class.forname', 'drivermanager.getconnection', 'connection.preparestatement', 'preparedstatement.executequery', 'resultset.next', 'resultset.getint', 'resultset.getstring', 'connection.close']","['class.forname', 'drivermanager.getconnection', 'connection.preparestatement', 'preparedstatement.executequery', 'resultset.next', 'resultset.getint', 'resultset.getstring', 'resultset.getint', 'resultset.getstring', 'connection.close']",MulaRec,"['class.forname', 'drivermanager.getconnection', 'connection.preparestatement', 'preparedstatement.executequery', 'resultset.next', 'resultset.getint', 'resultset.getstring', 'resultset.getint', 'resultset.getstring', 'connection.close']",0.9334923093182538,0.8884406427879696,0.9944549219898455,0.6666666666666666,0.75,0.6
"['util.sleep', 'queue.size']","['runnable.<init>', 'thread.<init>', 'thread.start', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<init>', 'queue.addobject', 'object.<']","['reader.<init>', 'writer.<init>', 'util.sleep', 'queue.size', 'queue.close', 'queue.size', 'math.abs']",MulaRec,"['reader.<init>', 'writer.<init>', 'util.sleep', 'queue.size', 'queue.close', 'queue.size', 'math.abs']",0.6454972243679028,0.0,0.8871194346056857,0.0,0.13636363636363635,0.14285714285714285
['string.equals'],"['stringbuilder.<init>', 'stringbuilder.append', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.charat', 'stringbuilder.length', 'stringbuilder.']",['string.<init>'],MulaRec,['string.<init>'],0.7735449735449735,0.0,0.9918478260869565,1.0,0.5454545454545454,1.0
"['priorityqueue<event>.add', 'event.<init>priorityqueue<event', '>.addpriorityqueue<event', '>.isemptypriorityqueue<event', '>.removearraylist<point', '>.add']","['priorityqueue<event>.add', 'event.<init>priorityqueue<event', '>.add', 'event.<init>priorityqueue<event', '>.addpriorityqueue<event', '>.isemptypriorityqueue<event', '>.pollarraylist<point', '>.add']","['priorityqueue<event>.add', 'event.<init>priorityqueue<event', '>.addpriorityqueue<event', '>.isemptypriorityqueue<event', '>.pollarraylist<point', '>.add']",MulaRec,"['priorityqueue<event>.add', 'event.<init>priorityqueue<event', '>.addpriorityqueue<event', '>.isemptypriorityqueue<event', '>.pollarraylist<point', '>.add']",0.0,0.0,0.0,0.0,0.0,0.0
"['string.cast', 'jcheckbox.instance', 'jcheckbox.cast', 'jcheckbox.setselected', 'boolean.cast', 'boolean.booleanvalue', 'jcheckbox.instance', 'jcheckbox.cast', 'jcheckbox.setselected', 'boolean.cast', 'boolean.booleanvalue']","['string.cast', 'jcheckbox.instance', 'jcheckbox.cast', 'jcheckbox.setselected', 'boolean.instance', 'boolean.cast', 'boolean.booleanvalue', 'jcheckbox.instance', 'jcheckbox.cast', 'jcheckbox.setselected', 'boolean.cast', 'boolean.booleanvalue', 'jtextfield.instance', 'jtextfield.cast', 'jtextfield.settext']","['string.cast', 'jcheckbox.instance', 'jcheckbox.cast', 'jcheckbox.setselected', 'boolean.cast', 'boolean.booleanvalue', 'jcolorchooser.instance', 'jcolorchooser.cast', 'color.cast', 'jcolorchooser.setcolor', 'integer.cast', 'integer.intvalue', 'jtextfield.instance', 'jtextfield.cast', 'string.equals', 'jtextfield.settext', 'string.equals', 'jtextfield.settext']",MulaRec,"['string.cast', 'jcheckbox.instance', 'jcheckbox.cast', 'jcheckbox.setselected', 'boolean.cast', 'boolean.booleanvalue', 'jcolorchooser.instance', 'jcolorchooser.cast', 'color.cast', 'jcolorchooser.setcolor', 'integer.cast', 'integer.intvalue', 'jtextfield.instance', 'jtextfield.cast', 'string.equals', 'jtextfield.settext', 'string.equals', 'jtextfield.settext']",0.0,0.0,0.0,0.2727272727272727,0.3333333333333333,0.4444444444444444
"['url.getfile', 'url.getprotocol', 'url.gethost', 'url.getport', 'url.<init>', 'url.getfile', 'url.<init>', 'url.getfile', 'url.<init>']","['string.startswith', 'url.<init>', 'url.getref', 'string.startswith', 'url.<init>', 'url.getref', 'string.startswith', 'url.<init>', 'url.getref', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<init>', 'string.startswith', 'url.<']","['url.getfile', 'url.getprotocol', 'url.gethost', 'url.getport', 'url.<init>', 'url.getfile', 'url.<init>', 'stringbuffer.<init>', 'url.openstream', 'stringbuffer.length', 'stringbuffer.tostring', 'pushbackreader.<init>', 'string.length', 'string.charat', 'pushbackreader.unread']",MulaRec,"['url.getfile', 'url.getprotocol', 'url.gethost', 'url.getport', 'url.<init>', 'url.getfile', 'url.<init>', 'stringbuffer.<init>', 'url.openstream', 'stringbuffer.length', 'stringbuffer.tostring', 'pushbackreader.<init>', 'string.length', 'string.charat', 'pushbackreader.unread']",0.585338446364989,0.0,0.992399331092895,0.3333333333333333,0.84,0.4666666666666667
"['list<timer>.add', 'timer.start', 'timer.stop', 'thread.sleeplist<timer', '>.contains']","['timer.schedulelist<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.add', 'timer.<init>list<timer', '>.addtimer']","['list<timer>.add', 'timer.start', 'timer.stop', 'thread.sleeplist<timer', '>.contains', 'timer.start', 'timer.stop', 'thread.sleeplist<timer', '>.contains']",MulaRec,"['list<timer>.add', 'timer.start', 'timer.stop', 'thread.sleeplist<timer', '>.contains', 'timer.start', 'timer.stop', 'thread.sleeplist<timer', '>.contains']",0.0,0.0,0.0,0.2,0.0,0.2222222222222222
"['uuid.instance', 'uuid.cast']","['uuid.instance', 'uuid.cast', 'uuid.getrawbytes']","['uuid.instance', 'uuid.cast', 'uuid.tostring']",CodeT5,"['uuid.instance', 'uuid.cast', 'uuid.getrawbytes']",0.7071067811865476,0.0,1.0,0.0,0.0,0.0
['arraylist.<init>'],"['arraylist<long>.<init>arraylist<long', '>.addarraylist<long', '>.<init>arraylist<long', '>.addarraylist<long', '>.<init>arraylist<long', '>.addarraylist<long', '>.<init>arraylist<long', '>.addarraylist<long', '>.<init>arraylist<long', '>.addarraylist<long', '>.<init>arraylist<long', '>.addarraylist']","['arraylist<long>.<init>arraylist<long', '>.add']",MulaRec,"['arraylist<long>.<init>arraylist<long', '>.add']",0.7061224489795919,0.0,0.0,1.0,0.0,0.0
['bytearrayoutputstream.tobytearray'],"['bytearrayoutputstream.flush', 'bytearrayoutputstream.tobytearray']","['bytearrayoutputstream.flush', 'bytearrayoutputstream.close', 'bytearrayoutputstream.tobytearray']",MulaRec,"['bytearrayoutputstream.flush', 'bytearrayoutputstream.close', 'bytearrayoutputstream.tobytearray']",0.9032258064516129,0.6897872509788096,1.0,1.0,0.5,0.3333333333333333
"['xssimpletypedecl.instance', 'xssimpletypedecl.cast', 'xssimpletypedecl.setnamespaceitem', 'xssimpletypedecl.cast', 'xssimpletypedecl.setnamespaceitem', 'xssimpletypedecl.cast', 'xssimpletypedecl.setnamespaceitem']","['xssimpletypedecl.instance', 'xssimpletypedecl.cast', 'xssimpletypedecl.setnamespaceitem']","['xssimpletypedecl.instance', 'xssimpletypedecl.cast', 'xssimpletypedecl.setnamespace']",CodeT5,"['xssimpletypedecl.instance', 'xssimpletypedecl.cast', 'xssimpletypedecl.setnamespaceitem']",0.0,0.0,0.0,0.0,0.0,0.0
['jpanel.remove'],"['jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.gettext', 'jtextarea.setcaretposition', 'jtextarea.']",['cardlayout.show'],MulaRec,['cardlayout.show'],0.5,0.0,1.0,0.0,0.0,0.0
"['integer.parseintarraylist<integer', '>.add']","['arraylist<string>.sizearraylist<string', '>.get', 'integer.parseintarraylist<integer', '>.addarraylist<string', '>.get', 'integer.parseintarraylist<integer', '>.addarraylist<string', '>.get', 'integer.parseintarraylist<integer', '>.addarraylist<string', '>.get', 'integer.parseintarraylist<integer', '>.addarraylist<string', '>.get', 'integer.parseintarraylist<integer', '>.addarray']","['string.split', 'integer.parseintarraylist<integer', '>.addarraylist<integer', '>.sizearraylist<integer', '>.get']",CodeBERT,"['integer.parseintarraylist<integer', '>.add']",0.0,0.0,0.0,0.0,0.0625,0.2
['network.<init>'],['network.getneuron'],"['point2d.getx', 'point2d.gety']",CodeT5,['network.getneuron'],1.0,0.0,1.0,0.0,0.0,0.0
['system.arraycopy'],"['arraylist.<init>', 'location.getblock', 'system.arraycopy', 'arraylist.add', 'arraylist.size', 'arraylist.get', 'location.getblock', 'system.arraycopy', 'arraylist.set', 'arraylist.size', 'arraylist.get', 'location.getblock', 'system.arraycopy', 'arraylist.set', 'arraylist.size', 'arraylist.get', 'location.getblock', 'system.arraycopy', 'arraylist.set', 'arraylist.size', 'arraylist.get', 'location.getblock', 'system.arraycopy']",['bytebuffer.put'],CodeBERT,['system.arraycopy'],0.9636363636363636,0.6673749846552451,1.0,1.0,0.6521739130434783,0.0
['classloader.getsystemclassloader'],"['arraylist<classloader>.<init>list<classloader', '>.addarraylist<classloader', '>.<init>list<classloader', '>.addarraylist<classloader', '>.<init>list<classloader', '>.addarraylist<classloader', '>.<init>list<classloader', '>.addarraylist<classloader', '>.<init>list<classloader', '>.addarraylist<classloader', '>.<init>list<classloader', '>.addarraylist<classloader', '>.<init']","['arraylist<classloader>.<init>list<classloader', '>.addlist<classloader', '>.sizelist<classloader', '>.toarray']",MulaRec,"['arraylist<classloader>.<init>list<classloader', '>.addlist<classloader', '>.sizelist<classloader', '>.toarray']",0.25,0.0,0.0,0.0,0.0,0.0
"['frame.push', 'frame.get', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.set', 'frame.get', 'frame.set', 'frame.pop', 'frame.set', 'frame.get', 'frame.set', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.']","['frame.push', 'frame.get', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.']","['frame.push', 'frame.get', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.set', 'frame.get', 'frame.set', 'frame.pop', 'frame.set', 'frame.get', 'frame.set', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.set', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.init', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push']",MulaRec,"['frame.push', 'frame.get', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.set', 'frame.get', 'frame.set', 'frame.pop', 'frame.set', 'frame.get', 'frame.set', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.set', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.init', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push', 'frame.pop', 'frame.push']",0.0,0.0,0.0,0.0,0.0,0.0
