original_index,final_status,codebert_status,codet5_status,mularec_status,correct_api,final_api,codebert_api,codet5_api,mularec_api
19822,0,0,0,1,map<string>.get,"map<string,object>.get","hashmap<string,string>.get","map<string,object>.get",map<string>.get
19823,0,0,0,0,string.isempty,string.indexof,string.split,string.indexof,string.indexof
19824,1,1,1,1,vector<<double>>.<init>,vector<<double>>.<init>,vector<<double>>.<init>,vector<<double>>.<init>,vector<<double>>.<init>
19826,1,1,1,1,jlabel.setbounds,jlabel.setbounds,jlabel.setbounds,jlabel.setbounds,jlabel.setbounds
19827,2,1,1,1,text.gettext,none.none,text.gettext,text.gettext,text.gettext
19828,1,1,1,1,arraylist.cast,arraylist.cast,arraylist.cast,arraylist.cast,arraylist.cast
19829,1,1,1,1,linkedlist.add,linkedlist.add,linkedlist.add,linkedlist.add,linkedlist.add
19832,1,1,1,1,inputstream.read,inputstream.read,inputstream.read,inputstream.read,inputstream.read
19833,1,0,1,1,focusadapter.<init>,focusadapter.<init>,actionlistener.<init>,focusadapter.<init>,focusadapter.<init>
19834,2,0,0,0,xmlentityscanner.print,none.none,xmlstring.setvalues,xmlentityscanner.scandata,system.arraycopy
19835,1,1,1,1,string.trim,string.trim,string.trim,string.trim,string.trim
19837,1,1,1,1,arraylist.<init>,arraylist.<init>,arraylist.<init>,arraylist.<init>,arraylist.<init>
19838,2,1,1,1,"map<string,class>.get",none.none,"map<string,class>.get","map<string,class>.get","map<string,class>.get"
19840,1,1,1,1,actionlistener.<init>,actionlistener.<init>,actionlistener.<init>,actionlistener.<init>,actionlistener.<init>
19842,1,1,1,1,list.add,list.add,list.add,list.add,list.add
19843,2,1,1,1,configuration[].cast,none.none,configuration[].cast,configuration[].cast,configuration[].cast
19846,1,1,1,1,string.substring,string.substring,string.substring,string.substring,string.substring
19848,0,0,0,0,hashmap.size,hashmap.put,map.put,hashmap.put,hashmap.put
19849,2,0,0,0,listiterator<statement>.remove,none.none,set<statement>.add,statement.tostring,list<statement>.size
19850,1,1,1,1,midichannel.filenameurl,midichannel.filenameurl,midichannel.filenameurl,midichannel.filenameurl,midichannel.filenameurl
19851,1,1,1,1,jtextfield.<init>,jtextfield.<init>,jtextfield.<init>,jtextfield.<init>,jtextfield.<init>
19852,1,1,1,1,color.<init>,color.<init>,color.<init>,color.<init>,color.<init>
19853,0,0,0,0,map<string>.get,hashmap<string>.get,hashmap<string>.get,hashmap<string>.get,hashmap<string>.get
19855,1,1,1,1,base64.encode3to4,base64.encode3to4,base64.encode3to4,base64.encode3to4,base64.encode3to4
19856,1,1,1,1,thread.sleep,thread.sleep,thread.sleep,thread.sleep,thread.sleep
19858,0,0,1,0,arraylist<integer>.size,thread.sleep,thread.sleep,arraylist<integer>.size,thread.sleep
19859,1,1,1,1,thread.sleep,thread.sleep,thread.sleep,thread.sleep,thread.sleep
19861,2,1,1,1,classtree.implementingclasses,none.none,classtree.implementingclasses,classtree.implementingclasses,classtree.implementingclasses
19864,0,0,0,1,math.abs,math.atan2,point.<init>,math.atan2,math.abs
19866,0,0,0,0,jscrollpane.<init>,jlabel.settext,jlabel.settext,font.<init>,jlabel.settext
19867,2,1,0,0,joptionpane.showmessagedialog,none.none,joptionpane.showmessagedialog,"hashmap<state,arraylist<string>>.get",state.getid
19870,2,0,1,0,iterator.hasnext,none.none,"linkedhashmap<character,stack>.<init>",iterator.hasnext,iterator<character>.hasnext
19873,1,1,1,1,graphics2d.cast,graphics2d.cast,graphics2d.cast,graphics2d.cast,graphics2d.cast
19876,2,0,1,1,storage.getactualfilesize,none.none,storage.getactualsizesize,storage.getactualfilesize,storage.getactualfilesize
19877,1,0,1,1,jlabel.<init>,jlabel.<init>,jbutton.settext,jlabel.<init>,jlabel.<init>
19883,1,1,1,1,stringbuffer.tostring,stringbuffer.tostring,stringbuffer.tostring,stringbuffer.tostring,stringbuffer.tostring
19884,2,1,1,1,parser.isbacktag,none.none,parser.isbacktag,parser.isbacktag,parser.isbacktag
19885,0,0,0,0,jlabel.<init>,jscrollpane.<init>,jtoolbar.setrollover,jscrollpane.<init>,jscrollpane.<init>
19886,1,1,1,1,jaxbelement<string>.cast,jaxbelement<string>.cast,jaxbelement<string>.cast,jaxbelement<string>.cast,jaxbelement<string>.cast
19887,1,1,1,1,preparedstatement.executequery,preparedstatement.executequery,preparedstatement.executequery,preparedstatement.executequery,preparedstatement.executequery
19888,2,0,0,0,template.getrequiredtype,none.none,math.max,literalexpr.instance,messageformat.format
19890,0,0,0,0,graph.getadjacencylist,random.nextint,random.nextint,arraylist<integer>.<init>,random.nextint
19892,1,1,1,1,integer.intvalue,integer.intvalue,integer.intvalue,integer.intvalue,integer.intvalue
19893,1,1,1,1,short.instance,short.instance,short.instance,short.instance,short.instance
19894,1,1,0,0,iterator.hasnext,iterator.hasnext,iterator.hasnext,pattern.compile,class.getname
19898,0,0,0,0,point2d.distance,point2d.getx,point2d.getx,point2d.getx,point2d.getx
19899,2,0,0,0,math.random,none.none,environment.generatecell,linkedlist.size,environment.assignplayer
19904,1,0,1,1,list<string>.size,list<string>.size,list<string>.add,list<string>.size,list<string>.size
19906,1,0,1,1,double.<init>,double.<init>,stack.push,double.<init>,double.<init>
19907,1,1,1,1,connection.dispatch,connection.dispatch,connection.dispatch,connection.dispatch,connection.dispatch
19909,1,1,1,1,number.instance,number.instance,number.instance,number.instance,number.instance
19911,1,1,1,1,set<graph>.add,set<graph>.add,set<graph>.add,set<graph>.add,set<graph>.add
19913,2,1,0,0,thread.sleep,none.none,thread.sleep,audioclip.loop,semaphore.release
19914,1,1,1,1,utils.getflag,utils.getflag,utils.getflag,utils.getflag,utils.getflag
19915,0,0,0,0,query.setsearchpattern,stringbuilder.indexof,string.tolowercase,stringbuilder.indexof,pattern.compile
19917,1,1,1,1,arraylist.remove,arraylist.remove,arraylist.remove,arraylist.remove,arraylist.remove
19918,0,0,0,0,string.cast,object.getclass,object.getclass,object.getclass,number.cast
19921,0,0,0,0,properties.clear,"hashmap<string,string>.get",properties.getproperty,properties.<init>,"hashmap<string,string>.get"
19923,2,0,0,0,path.resolve,none.none,file.tostring,vector<object>.add,vector.get
19924,0,0,0,0,string.length,string.<init>,string.<init>,string.<init>,string.<init>
19927,2,1,1,1,array2drowfieldmatrix.extractfield,none.none,array2drowfieldmatrix.extractfield,array2drowfieldmatrix.extractfield,array2drowfieldmatrix.extractfield
19928,0,0,0,0,string.indexof,"map<string,string>.get","map<string,string>.get","map<string,string>.get",string.length
19930,0,0,0,0,"map<string,object>.get","map<string,object>.containskey","map<string,object>.entryset","map<string,object>.containskey","map<string,object>.containskey"
19932,0,0,0,0,datainputstream.readbyte,string.<init>,string.format,string.length,string.<init>
19937,1,1,1,1,string.equals,string.equals,string.equals,string.equals,string.equals
19941,2,1,1,1,polygon>.add,none.none,polygon>.add,polygon>.add,polygon>.add
19944,1,1,1,0,graphics.drawimage,graphics.drawimage,graphics.drawimage,graphics.drawimage,graphics.setcolor
19949,1,1,1,1,file.<init>,file.<init>,file.<init>,file.<init>,file.<init>
19950,2,0,1,1,socketchannel.socket,none.none,serversocketchannel.socket,socketchannel.socket,socketchannel.socket
19953,2,0,0,0,string.contains,none.none,"map<string,source>.containskey",string.startswith,"map<string,source>.containskey"
19955,2,0,0,0,number.doublevalue,none.none,descriptivestatistics.<init>,arraylist<integer>.<init>,descriptivestatistics.addvalue
19956,0,1,0,0,position.gety,position.getx,position.gety,position.getx,math.abs
19958,1,1,1,1,countdownlatch.countdown,countdownlatch.countdown,countdownlatch.countdown,countdownlatch.countdown,countdownlatch.countdown
19960,1,0,1,1,jbutton.<init>,jbutton.<init>,jtextfield.settext,jbutton.<init>,jbutton.<init>
19961,1,1,1,1,jmenubar.add,jmenubar.add,jmenubar.add,jmenubar.add,jmenubar.add
19962,1,1,0,1,matcher.find,matcher.find,matcher.find,matcher.matches,matcher.find
19963,0,0,0,0,base64.encode,system.arraycopy,system.arraycopy,string.<init>,string.getbytes
19965,1,1,1,1,number.instance,number.instance,number.instance,number.instance,number.instance
19967,2,0,0,0,string.format,none.none,arrays.fill,linkedlist<double>.<init>,stringbuilder.<init>
19968,2,1,1,1,resources.getmessage,none.none,resources.getmessage,resources.getmessage,resources.getmessage
19970,1,1,1,1,stringbuffer.<init>,stringbuffer.<init>,stringbuffer.<init>,stringbuffer.<init>,stringbuffer.<init>
19971,1,1,1,1,connection.dispatch,connection.dispatch,connection.dispatch,connection.dispatch,connection.dispatch
19973,2,0,0,0,integer.cast,none.none,vector<object>.size,vector<object>.removeallelements,vector<object>.size
19974,2,1,1,1,calendar.clone,none.none,calendar.clone,calendar.clone,calendar.clone
19975,1,1,1,0,list.add,list.add,list.add,list.add,list.size
19977,1,1,1,1,rectangle.contains,rectangle.contains,rectangle.contains,rectangle.contains,rectangle.contains
19980,1,1,0,1,inputstreamreader.<init>,inputstreamreader.<init>,inputstreamreader.<init>,objectinputstream.<init>,inputstreamreader.<init>
19982,2,0,0,0,data.removetask,none.none,list<task>.remove,task.gettaskname,treeset<task>.remove
19984,2,1,1,1,function.uncurryf7,none.none,function.uncurryf7,function.uncurryf7,function.uncurryf7
19985,1,1,1,1,math.sqrt,math.sqrt,math.sqrt,math.sqrt,math.sqrt
19986,2,0,0,0,list.size,none.none,vector.size,integer.<init>,utils.getworld
19987,2,0,0,0,string.length,none.none,randomaccessfile.readline,fileinputstream.<init>,randomaccessfile.read
19988,1,1,1,1,base64.flushbase64,base64.flushbase64,base64.flushbase64,base64.flushbase64,base64.flushbase64
19993,1,1,1,1,vector.add,vector.add,vector.add,vector.add,vector.add
19994,1,0,1,1,jtextfield.<init>,jtextfield.<init>,jlabel.settext,jtextfield.<init>,jtextfield.<init>
19999,2,1,0,0,joptionpane.showmessagedialog,none.none,joptionpane.showmessagedialog,jtable.getmodel,view.showdisplay
20000,2,1,1,1,parser.rterm,none.none,parser.rterm,parser.rterm,parser.rterm
20001,2,1,1,1,entry.setvalue,none.none,entry.setvalue,entry.setvalue,entry.setvalue
20002,1,1,1,0,datainputstream.read,datainputstream.read,datainputstream.read,datainputstream.read,datainputstream.readbyte
20006,2,0,0,0,iterator.hasnext,none.none,sortedmap<string>.keyset,sortedmap<string>.keyset,sortedmap<string>.keyset
20008,1,1,1,1,jtextfield.<init>,jtextfield.<init>,jtextfield.<init>,jtextfield.<init>,jtextfield.<init>
20017,1,1,1,1,"map<string,image>.clear","map<string,image>.clear","map<string,image>.clear","map<string,image>.clear","map<string,image>.clear"
20019,2,1,1,1,bufferedreader.isclosed,none.none,bufferedreader.isclosed,bufferedreader.isclosed,bufferedreader.isclosed
20021,1,1,0,1,font.<init>,font.<init>,font.<init>,jpanel.<init>,font.<init>
20022,1,1,1,1,statement.executequery,statement.executequery,statement.executequery,statement.executequery,statement.executequery
20024,1,1,1,1,jpanel.<init>,jpanel.<init>,jpanel.<init>,jpanel.<init>,jpanel.<init>
20025,0,0,0,0,jtextfield.<init>,jlabel.settext,jlabel.settext,jlabel.settext,jlabel.settext
20028,0,0,0,0,double.valueof,string.equals,string.isempty,string.equalsignorecase,string.equals
20034,0,0,0,0,principal.setdefaultcloseoperation,jbutton.settext,principal.getclass,jbutton.settext,jlabel.<init>
20036,2,1,1,1,parser.parsetemplate,none.none,parser.parsetemplate,parser.parsetemplate,parser.parsetemplate
20037,2,0,0,0,"map<string,map<string,property>>.get",none.none,string.equals,"hashmap<string,boolean>.get",string.charat
20039,1,1,1,1,stringtokenizer.nexttoken,stringtokenizer.nexttoken,stringtokenizer.nexttoken,stringtokenizer.nexttoken,stringtokenizer.nexttoken
20041,1,1,1,1,bytearrayoutputstream.write,bytearrayoutputstream.write,bytearrayoutputstream.write,bytearrayoutputstream.write,bytearrayoutputstream.write
20042,1,1,1,1,iterator.hasnext,iterator.hasnext,iterator.hasnext,iterator.hasnext,iterator.hasnext
20043,1,1,1,1,intbuffer.get,intbuffer.get,intbuffer.get,intbuffer.get,intbuffer.get
20049,2,0,1,1,double.setangleextent,none.none,double.add,double.setangleextent,double.setangleextent
20051,0,0,0,0,configfile.getvalue,jpanel.<init>,jpanel.<init>,jpanel.<init>,jpanel.<init>
20053,1,1,1,1,character.instance,character.instance,character.instance,character.instance,character.instance
20054,2,0,0,0,port.setloading,none.none,port.getclass,port.decreaseloading,port.rereceive
20056,2,0,0,0,jtable.gettableheader,none.none,jpanel.setfont,jtextfield.setforeground,jlabel.settext
20061,1,1,1,1,list.size,list.size,list.size,list.size,list.size
20063,1,1,1,1,arraylist.toarray,arraylist.toarray,arraylist.toarray,arraylist.toarray,arraylist.toarray
20064,2,0,0,0,joptionpane.showinputdialog,none.none,thread.sleep,timer.cancel,collections.sort
20067,2,0,0,0,math.log10,none.none,sid.<init>,random.<init>,math.min
20069,1,1,1,1,float.cast,float.cast,float.cast,float.cast,float.cast
20070,2,0,0,0,interval.getsize,none.none,list<interval>.size,arraylist.iterator,map<double>.keyset
20071,2,0,0,1,list.iterator,none.none,hashmap<arraylist>.keyset,map.entryset,list.iterator
20072,0,0,0,0,"hashmap<string,arraylist<class>>.containskey",string.equals,string.equalsignorecase,string.equals,string.equals
20073,2,0,0,0,errormsg.<init>,none.none,stringtype.tostring,class.getname,classgenerator.getconstantpool
20074,1,1,1,1,bigdecimal.cast,bigdecimal.cast,bigdecimal.cast,bigdecimal.cast,bigdecimal.cast
20076,2,1,1,1,base64.containsbase64byte,none.none,base64.containsbase64byte,base64.containsbase64byte,base64.containsbase64byte
20077,0,0,0,0,dimension.<init>,borderlayout.<init>,borderlayout.<init>,gridlayout.<init>,uimanager.getsystemlookandfeelclassname
20078,2,1,1,1,element.attribute,none.none,element.attribute,element.attribute,element.attribute
20079,2,0,1,0,network.getneuron,none.none,network.<init>,network.getneuron,point2d.getx
20083,1,1,1,1,double.<init>,double.<init>,double.<init>,double.<init>,double.<init>
20084,1,1,1,1,threadlocal.set,threadlocal.set,threadlocal.set,threadlocal.set,threadlocal.set
20085,2,1,0,1,rasterop.do_array,none.none,rasterop.do_array,cache.getbitmap,rasterop.do_array
20087,2,1,1,1,node.mapmsg,none.none,node.mapmsg,node.mapmsg,node.mapmsg
20088,1,1,0,1,jbutton.setenabled,jbutton.setenabled,jbutton.setenabled,jcombobox.getselecteditem,jbutton.setenabled
20089,0,0,0,0,math.abs,arraylist<integer>.add,arraylist<integer>.add,arraylist<integer>.add,arraylist<integer>.add
20091,2,1,1,1,predicate.test,none.none,predicate.test,predicate.test,predicate.test
20095,1,1,1,1,string.cast,string.cast,string.cast,string.cast,string.cast
20098,0,0,0,0,graph.remove,edge.cast,edge.cast,edge.getsource,edge.cast
20099,1,1,1,1,bufferedoutputstream.write,bufferedoutputstream.write,bufferedoutputstream.write,bufferedoutputstream.write,bufferedoutputstream.write
20100,0,0,0,0,field.getannotation,field.set,field.gettype,field.set,field.setaccessible
20106,1,1,1,1,url.openconnection,url.openconnection,url.openconnection,url.openconnection,url.openconnection
20110,1,1,1,1,button.setselection,button.setselection,button.setselection,button.setselection,button.setselection
20113,2,0,0,0,cell.getpredictivestate,none.none,cell.getlearnstate,cell.setlearnstate,cell.setlearnstate
20114,1,1,1,1,grouplayout.sethorizontalgroup,grouplayout.sethorizontalgroup,grouplayout.sethorizontalgroup,grouplayout.sethorizontalgroup,grouplayout.sethorizontalgroup
20116,1,1,1,1,entry<integer>.getvalue,entry<integer>.getvalue,entry<integer>.getvalue,entry<integer>.getvalue,entry<integer>.getvalue
20118,0,0,0,0,list.listiterator,list.iterator,list.add,list.iterator,list.iterator
20121,1,1,1,1,control.checkwidget,control.checkwidget,control.checkwidget,control.checkwidget,control.checkwidget
20123,2,0,1,1,"map<string,double>.get",none.none,"map<string,double>.entryset","map<string,double>.get","map<string,double>.get"
20124,1,1,0,0,date.gettime,date.gettime,date.gettime,system.currenttimemillis,date.<init>
20127,0,0,0,0,mimeheaders.names,stringwriter.tostring,stringwriter.tostring,mimeheaders.getcontenttype,string.format
20130,2,0,0,0,component.getparent,none.none,runnable.<init>,swingutilities.iseventdispatchthread,composite.cast
20131,1,1,1,1,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements
20136,0,0,0,0,sequence.cast,stringbuilder.<init>,stringbuilder.<init>,"map<string,string>.entryset",treemap.<init>
20137,1,1,1,1,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring
